key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error,sisnr_i,sisnr_est
1995-1826-0016_4992-41797-0008__T1__SCV3FIX__VOICE-1995_CONTENT-4992-4992-41797-0008,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1995-1826-0016_4992-41797-0008__T1__SCV3FIX__VOICE-1995_CONTENT-4992-4992-41797-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1995-1826-0016_4992-41797-0008__T1__SCV3FIX__VOICE-1995_CONTENT-4992-4992-41797-0008.wav,16000,94336,4.1804362059986255,2.21,-1.97,4.1804362059986255,2.21,-1.97,,-1.97,2.21
1221-135767-0014_61-70968-0014__T2__SCV3FIX__VOICE-61_CONTENT-1221-1221-135767-0014,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1221-135767-0014_61-70968-0014.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1221-135767-0014_61-70968-0014.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1221-135767-0014_61-70968-0014.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1221-135767-0014_61-70968-0014__T2__SCV3FIX__VOICE-61_CONTENT-1221-1221-135767-0014.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1221-135767-0014_61-70968-0014__T2__SCV3FIX__VOICE-61_CONTENT-1221-1221-135767-0014.wav,16000,113024,0.6417169637404736,11.48,10.84,0.6417169637404736,11.48,10.84,,10.84,11.48
1284-1181-0007_1580-141084-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1181-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1284-1181-0007_1580-141084-0045.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1284-1181-0007_1580-141084-0045.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1284-1181-0007_1580-141084-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1284-1181-0007_1580-141084-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1181-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1284-1181-0007_1580-141084-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1181-0007.wav,16000,57984,-1.7654442508503263,-27.37,-25.6,-1.7654442508503263,-27.37,-25.6,,-25.6,-27.37
7127-75947-0039_3570-5694-0006__T2__SCV3FIX__VOICE-3570_CONTENT-7127-7127-75947-0039,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7127-75947-0039_3570-5694-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7127-75947-0039_3570-5694-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7127-75947-0039_3570-5694-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7127-75947-0039_3570-5694-0006__T2__SCV3FIX__VOICE-3570_CONTENT-7127-7127-75947-0039.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/7127-75947-0039_3570-5694-0006__T2__SCV3FIX__VOICE-3570_CONTENT-7127-7127-75947-0039.wav,16000,161024,2.628185402234802,-25.16,-27.79,2.628185402234802,-25.16,-27.79,,-27.79,-25.16
260-123286-0023_4507-16021-0051__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0023,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/260-123286-0023_4507-16021-0051.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/260-123286-0023_4507-16021-0051.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/260-123286-0023_4507-16021-0051.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/260-123286-0023_4507-16021-0051__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0023.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/260-123286-0023_4507-16021-0051__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0023.wav,16000,93952,-1.9516569257318437,-21.69,-19.74,-1.9516569257318437,-21.69,-19.74,,-19.74,-21.69
7021-79730-0008_6829-68771-0020__T2__SCV3FIX__VOICE-6829_CONTENT-7021-7021-79730-0008,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7021-79730-0008_6829-68771-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7021-79730-0008_6829-68771-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7021-79730-0008_6829-68771-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7021-79730-0008_6829-68771-0020__T2__SCV3FIX__VOICE-6829_CONTENT-7021-7021-79730-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/7021-79730-0008_6829-68771-0020__T2__SCV3FIX__VOICE-6829_CONTENT-7021-7021-79730-0008.wav,16000,73728,0.478019116188556,-3.59,-4.08,0.478019116188556,-3.59,-4.08,,-4.08,-3.59
1320-122617-0026_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0026,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1320-122617-0026_6930-81414-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1320-122617-0026_6930-81414-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1320-122617-0026_6930-81414-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1320-122617-0026_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0026.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1320-122617-0026_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0026.wav,16000,59648,-0.1229151102329894,-25.99,-25.87,-0.1229151102329894,-25.99,-25.87,,-25.87,-25.99
6930-76324-0011_1995-1837-0007__T1__SCV3FIX__VOICE-6930_CONTENT-1995-1995-1837-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/6930-76324-0011_1995-1837-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/6930-76324-0011_1995-1837-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/6930-76324-0011_1995-1837-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/6930-76324-0011_1995-1837-0007__T1__SCV3FIX__VOICE-6930_CONTENT-1995-1995-1837-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/6930-76324-0011_1995-1837-0007__T1__SCV3FIX__VOICE-6930_CONTENT-1995-1995-1837-0007.wav,16000,140800,-3.8681606619880258,12.0,15.87,-3.8681606619880258,12.0,15.87,,15.87,12.0
8455-210777-0058_7176-88083-0006__T2__SCV3FIX__VOICE-7176_CONTENT-8455-8455-210777-0058,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0058_7176-88083-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0058_7176-88083-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0058_7176-88083-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0058_7176-88083-0006__T2__SCV3FIX__VOICE-7176_CONTENT-8455-8455-210777-0058.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/8455-210777-0058_7176-88083-0006__T2__SCV3FIX__VOICE-7176_CONTENT-8455-8455-210777-0058.wav,16000,68608,0.0513749997208774,-7.31,-7.37,0.0513749997208774,-7.31,-7.37,,-7.37,-7.31
8455-210777-0044_4507-16021-0015__T2__SCV3FIX__VOICE-4507_CONTENT-8455-8455-210777-0044,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0044_4507-16021-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0044_4507-16021-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0044_4507-16021-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0044_4507-16021-0015__T2__SCV3FIX__VOICE-4507_CONTENT-8455-8455-210777-0044.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/8455-210777-0044_4507-16021-0015__T2__SCV3FIX__VOICE-4507_CONTENT-8455-8455-210777-0044.wav,16000,61696,-5.826398751695143,6.32,12.15,-5.826398751695143,6.32,12.15,,12.15,6.32
260-123286-0024_61-70970-0032__T1__SCV3FIX__VOICE-260_CONTENT-61-61-70970-0032,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/260-123286-0024_61-70970-0032.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/260-123286-0024_61-70970-0032.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/260-123286-0024_61-70970-0032.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/260-123286-0024_61-70970-0032__T1__SCV3FIX__VOICE-260_CONTENT-61-61-70970-0032.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/260-123286-0024_61-70970-0032__T1__SCV3FIX__VOICE-260_CONTENT-61-61-70970-0032.wav,16000,48640,2.1325371416294128,-6.84,-8.98,2.1325371416294128,-6.84,-8.98,,-8.98,-6.84
1995-1826-0016_4992-41797-0008__T2__SCV3FIX__VOICE-4992_CONTENT-1995-1995-1826-0016,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1995-1826-0016_4992-41797-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1995-1826-0016_4992-41797-0008__T2__SCV3FIX__VOICE-4992_CONTENT-1995-1995-1826-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1995-1826-0016_4992-41797-0008__T2__SCV3FIX__VOICE-4992_CONTENT-1995-1995-1826-0016.wav,16000,94336,-4.182553488551564,12.56,16.74,-4.182553488551564,12.56,16.74,,16.74,12.56
1995-1826-0017_1284-134647-0001__T1__SCV3FIX__VOICE-1995_CONTENT-1284-1284-134647-0001,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1995-1826-0017_1284-134647-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1995-1826-0017_1284-134647-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1995-1826-0017_1284-134647-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1995-1826-0017_1284-134647-0001__T1__SCV3FIX__VOICE-1995_CONTENT-1284-1284-134647-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1995-1826-0017_1284-134647-0001__T1__SCV3FIX__VOICE-1995_CONTENT-1284-1284-134647-0001.wav,16000,98304,0.1624032046813328,2.04,1.87,0.1624032046813328,2.04,1.87,,1.87,2.04
7176-92135-0044_61-70970-0039__T2__SCV3FIX__VOICE-61_CONTENT-7176-7176-92135-0044,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7176-92135-0044_61-70970-0039.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7176-92135-0044_61-70970-0039.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7176-92135-0044_61-70970-0039.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7176-92135-0044_61-70970-0039__T2__SCV3FIX__VOICE-61_CONTENT-7176-7176-92135-0044.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/7176-92135-0044_61-70970-0039__T2__SCV3FIX__VOICE-61_CONTENT-7176-7176-92135-0044.wav,16000,82688,2.765816979460527,4.37,1.61,2.765816979460527,4.37,1.61,,1.61,4.37
4507-16021-0016_1320-122617-0029__T2__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0016,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4507-16021-0016_1320-122617-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4507-16021-0016_1320-122617-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4507-16021-0016_1320-122617-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4507-16021-0016_1320-122617-0029__T2__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/4507-16021-0016_1320-122617-0029__T2__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0016.wav,16000,125952,6.879788141746,15.92,9.04,6.879788141746,15.92,9.04,,9.04,15.92
8455-210777-0009_2830-3980-0068__T2__SCV3FIX__VOICE-2830_CONTENT-8455-8455-210777-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0009_2830-3980-0068.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0009_2830-3980-0068.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0009_2830-3980-0068.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0009_2830-3980-0068__T2__SCV3FIX__VOICE-2830_CONTENT-8455-8455-210777-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/8455-210777-0009_2830-3980-0068__T2__SCV3FIX__VOICE-2830_CONTENT-8455-8455-210777-0009.wav,16000,73216,-3.519556858027395,10.74,14.26,-3.519556858027395,10.74,14.26,,14.26,10.74
8230-279154-0022_4446-2271-0009__T1__SCV3FIX__VOICE-8230_CONTENT-4446-4446-2271-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8230-279154-0022_4446-2271-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8230-279154-0022_4446-2271-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8230-279154-0022_4446-2271-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8230-279154-0022_4446-2271-0009__T1__SCV3FIX__VOICE-8230_CONTENT-4446-4446-2271-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/8230-279154-0022_4446-2271-0009__T1__SCV3FIX__VOICE-8230_CONTENT-4446-4446-2271-0009.wav,16000,103040,-3.2018500844351743,12.08,15.28,-3.2018500844351743,12.08,15.28,,15.28,12.08
5639-40744-0013_237-134500-0021__T1__SCV3FIX__VOICE-5639_CONTENT-237-237-134500-0021,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5639-40744-0013_237-134500-0021__T1__SCV3FIX__VOICE-5639_CONTENT-237-237-134500-0021.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/5639-40744-0013_237-134500-0021__T1__SCV3FIX__VOICE-5639_CONTENT-237-237-134500-0021.wav,16000,81920,4.758571551293596,-24.27,-29.02,4.758571551293596,-24.27,-29.02,,-29.02,-24.27
5142-36377-0013_8455-210777-0009__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5142-36377-0013_8455-210777-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5142-36377-0013_8455-210777-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5142-36377-0013_8455-210777-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5142-36377-0013_8455-210777-0009__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/5142-36377-0013_8455-210777-0009__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0009.wav,16000,73216,-5.038804194822331,-13.84,-8.8,-5.038804194822331,-13.84,-8.8,,-8.8,-13.84
4507-16021-0037_1284-1181-0009__T2__SCV3FIX__VOICE-1284_CONTENT-4507-4507-16021-0037,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4507-16021-0037_1284-1181-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4507-16021-0037_1284-1181-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4507-16021-0037_1284-1181-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4507-16021-0037_1284-1181-0009__T2__SCV3FIX__VOICE-1284_CONTENT-4507-4507-16021-0037.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/4507-16021-0037_1284-1181-0009__T2__SCV3FIX__VOICE-1284_CONTENT-4507-4507-16021-0037.wav,16000,83840,-6.236242154675087,8.63,14.86,-6.236242154675087,8.63,14.86,,14.86,8.63
6930-75918-0007_1089-134691-0022__T2__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/6930-75918-0007_1089-134691-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/6930-75918-0007_1089-134691-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/6930-75918-0007_1089-134691-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/6930-75918-0007_1089-134691-0022__T2__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/6930-75918-0007_1089-134691-0022__T2__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0007.wav,16000,52992,8.952505713337288,15.9,6.98,8.952505713337288,15.9,6.98,,6.98,15.9
7127-75946-0020_8455-210777-0037__T2__SCV3FIX__VOICE-8455_CONTENT-7127-7127-75946-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7127-75946-0020_8455-210777-0037.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7127-75946-0020_8455-210777-0037.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7127-75946-0020_8455-210777-0037.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7127-75946-0020_8455-210777-0037__T2__SCV3FIX__VOICE-8455_CONTENT-7127-7127-75946-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/7127-75946-0020_8455-210777-0037__T2__SCV3FIX__VOICE-8455_CONTENT-7127-7127-75946-0020.wav,16000,75648,1.4397255469943906,6.98,5.54,1.4397255469943906,6.98,5.54,,5.54,6.98
6930-75918-0016_4446-2271-0020__T1__SCV3FIX__VOICE-6930_CONTENT-4446-4446-2271-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/6930-75918-0016_4446-2271-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/6930-75918-0016_4446-2271-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/6930-75918-0016_4446-2271-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/6930-75918-0016_4446-2271-0020__T1__SCV3FIX__VOICE-6930_CONTENT-4446-4446-2271-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/6930-75918-0016_4446-2271-0020__T1__SCV3FIX__VOICE-6930_CONTENT-4446-4446-2271-0020.wav,16000,120704,-6.728214402825664,8.38,15.13,-6.728214402825664,8.38,15.13,,15.13,8.38
5142-33396-0020_1089-134691-0006__T2__SCV3FIX__VOICE-1089_CONTENT-5142-5142-33396-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5142-33396-0020_1089-134691-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5142-33396-0020_1089-134691-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5142-33396-0020_1089-134691-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5142-33396-0020_1089-134691-0006__T2__SCV3FIX__VOICE-1089_CONTENT-5142-5142-33396-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/5142-33396-0020_1089-134691-0006__T2__SCV3FIX__VOICE-1089_CONTENT-5142-5142-33396-0020.wav,16000,52992,6.7868287017650815,16.12,9.33,6.7868287017650815,16.12,9.33,,9.33,16.12
1995-1836-0011_8463-294825-0015__T1__SCV3FIX__VOICE-1995_CONTENT-8463-8463-294825-0015,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1995-1836-0011_8463-294825-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1995-1836-0011_8463-294825-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1995-1836-0011_8463-294825-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1995-1836-0011_8463-294825-0015__T1__SCV3FIX__VOICE-1995_CONTENT-8463-8463-294825-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_context_scv3_quality/full_infer/est_wavs/1995-1836-0011_8463-294825-0015__T1__SCV3FIX__VOICE-1995_CONTENT-8463-8463-294825-0015.wav,16000,51968,3.2250838036963203,15.45,12.22,3.2250838036963203,15.45,12.22,,12.22,15.45
