key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
121-121726-0011_237-126133-0017__T2__237-237-126133-0017__HSIMV2__5683-5683-32866-0016__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0011_237-126133-0017__T2__237-237-126133-0017__HSIMV2__5683-5683-32866-0016__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0011_237-126133-0017__T2__237-237-126133-0017__HSIMV2__5683-5683-32866-0016__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0011_237-126133-0017__T2__237-237-126133-0017__HSIMV2__5683-5683-32866-0016__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0011_237-126133-0017__T2__237-237-126133-0017__HSIMV2__5683-5683-32866-0016__SIR0.wav,16000,78080,-0.0288454588893919,19.81890639704224,19.84775185593163,-0.0288454588893919,19.81890639704224,19.84775185593163,
121-121726-0011_4507-16021-0038__T1__121-121-121726-0011__HSIMV2__237-237-134500-0036__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0011_4507-16021-0038__T1__121-121-121726-0011__HSIMV2__237-237-134500-0036__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0011_4507-16021-0038__T1__121-121-121726-0011__HSIMV2__237-237-134500-0036__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0011_4507-16021-0038__T1__121-121-121726-0011__HSIMV2__237-237-134500-0036__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0011_4507-16021-0038__T1__121-121-121726-0011__HSIMV2__237-237-134500-0036__SIR0.wav,16000,64512,0.04440397283249,19.28104086534452,19.23663689251203,0.04440397283249,19.28104086534452,19.23663689251203,
121-121726-0011_4507-16021-0038__T2__4507-4507-16021-0038__HSIMV2__3729-3729-6852-0042__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0011_4507-16021-0038__T2__4507-4507-16021-0038__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0011_4507-16021-0038__T2__4507-4507-16021-0038__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0011_4507-16021-0038__T2__4507-4507-16021-0038__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0011_4507-16021-0038__T2__4507-4507-16021-0038__HSIMV2__3729-3729-6852-0042__SIR0.wav,16000,62080,-0.0191855616118131,21.245319538620457,21.26450510023227,-0.0191855616118131,21.245319538620457,21.26450510023227,
121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__HSIMV2__237-237-126133-0003__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__HSIMV2__237-237-126133-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__HSIMV2__237-237-126133-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__HSIMV2__237-237-126133-0003__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__HSIMV2__237-237-126133-0003__SIR0.wav,16000,64640,0.0241791849435375,19.16227365609049,19.13809447114696,0.0241791849435375,19.16227365609049,19.13809447114696,
121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__1188-1188-133604-0041__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__1188-1188-133604-0041__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__1188-1188-133604-0041__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__1188-1188-133604-0041__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__1188-1188-133604-0041__SIR0.wav,16000,55296,0.122856913530007,5.199356872164731,5.076499958634725,0.122856913530007,5.199356872164731,5.076499958634725,
121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV2__237-237-126133-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV2__237-237-126133-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV2__237-237-126133-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV2__237-237-126133-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV2__237-237-126133-0015__SIR0.wav,16000,50560,-0.0010048020420806,20.897860481797377,20.898865283839456,-0.0010048020420806,20.897860481797377,20.898865283839456,
121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV2__5105-5105-28240-0024__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV2__5105-5105-28240-0024__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV2__5105-5105-28240-0024__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV2__5105-5105-28240-0024__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7021/79730/7021-79730-0004.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV2__5105-5105-28240-0024__SIR0.wav,16000,131200,0.0414223265495626,18.209127775619823,18.16770544907026,0.0414223265495626,18.209127775619823,18.16770544907026,
121-121726-0014_7127-75946-0012__T1__121-121-121726-0014__HSIMV2__237-237-126133-0023__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0014_7127-75946-0012__T1__121-121-121726-0014__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0014_7127-75946-0012__T1__121-121-121726-0014__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0014_7127-75946-0012__T1__121-121-121726-0014__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0014_7127-75946-0012__T1__121-121-121726-0014__HSIMV2__237-237-126133-0023__SIR0.wav,16000,50560,-0.0199373017637566,17.677530027715687,17.697467329479444,-0.0199373017637566,17.677530027715687,17.697467329479444,
121-121726-0014_7127-75946-0012__T2__7127-7127-75946-0012__HSIMV2__8455-8455-210777-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-121726-0014_7127-75946-0012__T2__7127-7127-75946-0012__HSIMV2__8455-8455-210777-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-121726-0014_7127-75946-0012__T2__7127-7127-75946-0012__HSIMV2__8455-8455-210777-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-121726-0014_7127-75946-0012__T2__7127-7127-75946-0012__HSIMV2__8455-8455-210777-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7127/75946/7127-75946-0008.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-121726-0014_7127-75946-0012__T2__7127-7127-75946-0012__HSIMV2__8455-8455-210777-0006__SIR0.wav,16000,72320,0.0466002334980866,16.069105594960156,16.02250536146207,0.0466002334980866,16.069105594960156,16.02250536146207,
121-123852-0002_1188-133604-0003__T1__121-121-123852-0002__HSIMV2__237-237-134500-0022__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123852-0002_1188-133604-0003__T1__121-121-123852-0002__HSIMV2__237-237-134500-0022__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123852-0002_1188-133604-0003__T1__121-121-123852-0002__HSIMV2__237-237-134500-0022__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123852-0002_1188-133604-0003__T1__121-121-123852-0002__HSIMV2__237-237-134500-0022__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123852-0002_1188-133604-0003__T1__121-121-123852-0002__HSIMV2__237-237-134500-0022__SIR0.wav,16000,82560,-0.0018702878846944,-36.239358183228994,-36.2374878953443,-0.0018702878846944,-36.239358183228994,-36.2374878953443,
121-123852-0002_1188-133604-0003__T2__1188-1188-133604-0003__HSIMV2__2830-2830-3980-0020__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123852-0002_1188-133604-0003__T2__1188-1188-133604-0003__HSIMV2__2830-2830-3980-0020__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123852-0002_1188-133604-0003__T2__1188-1188-133604-0003__HSIMV2__2830-2830-3980-0020__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123852-0002_1188-133604-0003__T2__1188-1188-133604-0003__HSIMV2__2830-2830-3980-0020__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1188/133604/1188-133604-0025.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123852-0002_1188-133604-0003__T2__1188-1188-133604-0003__HSIMV2__2830-2830-3980-0020__SIR0.wav,16000,55296,0.0854804778019604,16.063339673519618,15.977859195717658,0.0854804778019604,16.063339673519618,15.977859195717658,
121-123852-0004_7176-92135-0002__T1__121-121-123852-0004__HSIMV2__237-237-134493-0011__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123852-0004_7176-92135-0002__T1__121-121-123852-0004__HSIMV2__237-237-134493-0011__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123852-0004_7176-92135-0002__T1__121-121-123852-0004__HSIMV2__237-237-134493-0011__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123852-0004_7176-92135-0002__T1__121-121-123852-0004__HSIMV2__237-237-134493-0011__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123852-0004_7176-92135-0002__T1__121-121-123852-0004__HSIMV2__237-237-134493-0011__SIR0.wav,16000,80512,-0.0427840747127389,-32.96141009565691,-32.91862602094417,-0.0427840747127389,-32.96141009565691,-32.91862602094417,
121-123852-0004_7176-92135-0002__T2__7176-7176-92135-0002__HSIMV2__61-61-70970-0040__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123852-0004_7176-92135-0002__T2__7176-7176-92135-0002__HSIMV2__61-61-70970-0040__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123852-0004_7176-92135-0002__T2__7176-7176-92135-0002__HSIMV2__61-61-70970-0040__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123852-0004_7176-92135-0002__T2__7176-7176-92135-0002__HSIMV2__61-61-70970-0040__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7176/88083/7176-88083-0024.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123852-0004_7176-92135-0002__T2__7176-7176-92135-0002__HSIMV2__61-61-70970-0040__SIR0.wav,16000,54528,-0.0038410081802607,10.62184933628028,10.625690344460542,-0.0038410081802607,10.62184933628028,10.625690344460542,
121-123859-0003_260-123288-0025__T1__121-121-123859-0003__HSIMV2__237-237-134493-0012__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123859-0003_260-123288-0025__T1__121-121-123859-0003__HSIMV2__237-237-134493-0012__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123859-0003_260-123288-0025__T1__121-121-123859-0003__HSIMV2__237-237-134493-0012__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123859-0003_260-123288-0025__T1__121-121-123859-0003__HSIMV2__237-237-134493-0012__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123859-0003_260-123288-0025__T1__121-121-123859-0003__HSIMV2__237-237-134493-0012__SIR0.wav,16000,58496,0.1145361892009194,-33.17511509668857,-33.28965128588949,0.1145361892009194,-33.17511509668857,-33.28965128588949,
121-123859-0003_260-123288-0025__T2__260-260-123288-0025__HSIMV2__672-672-122797-0072__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123859-0003_260-123288-0025__T2__260-260-123288-0025__HSIMV2__672-672-122797-0072__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123859-0003_260-123288-0025__T2__260-260-123288-0025__HSIMV2__672-672-122797-0072__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123859-0003_260-123288-0025__T2__260-260-123288-0025__HSIMV2__672-672-122797-0072__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123859-0003_260-123288-0025__T2__260-260-123288-0025__HSIMV2__672-672-122797-0072__SIR0.wav,16000,126976,-0.0944132873524007,16.468466992995587,16.562880280347986,-0.0944132873524007,16.468466992995587,16.562880280347986,
121-123859-0004_2830-3980-0075__T1__121-121-123859-0004__HSIMV2__237-237-126133-0023__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123859-0004_2830-3980-0075__T1__121-121-123859-0004__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123859-0004_2830-3980-0075__T1__121-121-123859-0004__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123859-0004_2830-3980-0075__T1__121-121-123859-0004__HSIMV2__237-237-126133-0023__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123859-0004_2830-3980-0075__T1__121-121-123859-0004__HSIMV2__237-237-126133-0023__SIR0.wav,16000,106752,-0.0207986254253001,-36.40359995879346,-36.38280133336816,-0.0207986254253001,-36.40359995879346,-36.38280133336816,
121-123859-0004_2830-3980-0075__T2__2830-2830-3980-0075__HSIMV2__1188-1188-133604-0036__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-123859-0004_2830-3980-0075__T2__2830-2830-3980-0075__HSIMV2__1188-1188-133604-0036__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-123859-0004_2830-3980-0075__T2__2830-2830-3980-0075__HSIMV2__1188-1188-133604-0036__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-123859-0004_2830-3980-0075__T2__2830-2830-3980-0075__HSIMV2__1188-1188-133604-0036__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-123859-0004_2830-3980-0075__T2__2830-2830-3980-0075__HSIMV2__1188-1188-133604-0036__SIR0.wav,16000,92544,0.0858108964287268,15.9406155287978,15.854804632369074,0.0858108964287268,15.9406155287978,15.854804632369074,
121-127105-0000_2961-961-0016__T1__121-121-127105-0000__HSIMV2__237-237-134493-0003__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0000_2961-961-0016__T1__121-121-127105-0000__HSIMV2__237-237-134493-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0000_2961-961-0016__T1__121-121-127105-0000__HSIMV2__237-237-134493-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0000_2961-961-0016__T1__121-121-127105-0000__HSIMV2__237-237-134493-0003__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0000_2961-961-0016__T1__121-121-127105-0000__HSIMV2__237-237-134493-0003__SIR0.wav,16000,157952,0.0029496332032476,16.71880475808882,16.71585512488557,0.0029496332032476,16.71880475808882,16.71585512488557,
121-127105-0000_2961-961-0016__T2__2961-2961-961-0016__HSIMV2__3570-3570-5696-0005__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0000_2961-961-0016__T2__2961-2961-961-0016__HSIMV2__3570-3570-5696-0005__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0000_2961-961-0016__T2__2961-2961-961-0016__HSIMV2__3570-3570-5696-0005__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0000_2961-961-0016__T2__2961-2961-961-0016__HSIMV2__3570-3570-5696-0005__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2961/961/2961-961-0007.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0000_2961-961-0016__T2__2961-2961-961-0016__HSIMV2__3570-3570-5696-0005__SIR0.wav,16000,124928,0.1594237269590043,18.66990879642489,18.510485069465886,0.1594237269590043,18.66990879642489,18.510485069465886,
121-127105-0000_5142-33396-0044__T1__121-121-127105-0000__HSIMV2__237-237-126133-0010__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0000_5142-33396-0044__T1__121-121-127105-0000__HSIMV2__237-237-126133-0010__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0000_5142-33396-0044__T1__121-121-127105-0000__HSIMV2__237-237-126133-0010__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0000_5142-33396-0044__T1__121-121-127105-0000__HSIMV2__237-237-126133-0010__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0000_5142-33396-0044__T1__121-121-127105-0000__HSIMV2__237-237-126133-0010__SIR0.wav,16000,99840,-0.0292422431725891,17.943309164824072,17.97255140799666,-0.0292422431725891,17.943309164824072,17.97255140799666,
121-127105-0000_5142-33396-0044__T2__5142-5142-33396-0044__HSIMV2__4970-4970-29095-0026__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0000_5142-33396-0044__T2__5142-5142-33396-0044__HSIMV2__4970-4970-29095-0026__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0000_5142-33396-0044__T2__5142-5142-33396-0044__HSIMV2__4970-4970-29095-0026__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0000_5142-33396-0044__T2__5142-5142-33396-0044__HSIMV2__4970-4970-29095-0026__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5142/33396/5142-33396-0065.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0000_5142-33396-0044__T2__5142-5142-33396-0044__HSIMV2__4970-4970-29095-0026__SIR0.wav,16000,77568,-0.0922783422831759,18.161577037842815,18.253855380125994,-0.0922783422831759,18.161577037842815,18.253855380125994,
121-127105-0001_260-123440-0019__T1__121-121-127105-0001__HSIMV2__237-237-134493-0013__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0001_260-123440-0019__T1__121-121-127105-0001__HSIMV2__237-237-134493-0013__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0001_260-123440-0019__T1__121-121-127105-0001__HSIMV2__237-237-134493-0013__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0001_260-123440-0019__T1__121-121-127105-0001__HSIMV2__237-237-134493-0013__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0001_260-123440-0019__T1__121-121-127105-0001__HSIMV2__237-237-134493-0013__SIR0.wav,16000,65408,0.0026285766422765,-30.078088522523924,-30.0807170991662,0.0026285766422765,-30.078088522523924,-30.0807170991662,
121-127105-0001_260-123440-0019__T2__260-260-123440-0019__HSIMV2__672-672-122797-0059__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0001_260-123440-0019__T2__260-260-123440-0019__HSIMV2__672-672-122797-0059__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0001_260-123440-0019__T2__260-260-123440-0019__HSIMV2__672-672-122797-0059__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0001_260-123440-0019__T2__260-260-123440-0019__HSIMV2__672-672-122797-0059__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123286/260-123286-0015.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0001_260-123440-0019__T2__260-260-123440-0019__HSIMV2__672-672-122797-0059__SIR0.wav,16000,56320,-0.0284029220857887,8.14567237409619,8.174075296181979,-0.0284029220857887,8.14567237409619,8.174075296181979,
121-127105-0002_2961-960-0015__T1__121-121-127105-0002__HSIMV2__237-237-134493-0001__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/121-127105-0002_2961-960-0015__T1__121-121-127105-0002__HSIMV2__237-237-134493-0001__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/121-127105-0002_2961-960-0015__T1__121-121-127105-0002__HSIMV2__237-237-134493-0001__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s2/121-127105-0002_2961-960-0015__T1__121-121-127105-0002__HSIMV2__237-237-134493-0001__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/121/121726/121-121726-0001.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv2_sir0db/full_infer/est_wavs/121-127105-0002_2961-960-0015__T1__121-121-127105-0002__HSIMV2__237-237-134493-0001__SIR0.wav,16000,118016,-0.0102910620130956,-31.73150026209853,-31.721209200085436,-0.0102910620130956,-31.73150026209853,-31.721209200085436,
