key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error,sisnr_i,sisnr_est
1221-135766-0006_7176-92135-0040__T2__SCV3FIX__VOICE-7176_CONTENT-1221-1221-135766-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1221-135766-0006_7176-92135-0040.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1221-135766-0006_7176-92135-0040.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1221-135766-0006_7176-92135-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1221-135766-0006_7176-92135-0040__T2__SCV3FIX__VOICE-7176_CONTENT-1221-1221-135766-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1221-135766-0006_7176-92135-0040__T2__SCV3FIX__VOICE-7176_CONTENT-1221-1221-135766-0006.wav,16000,165504,3.314673933865719,15.57,12.26,3.314673933865719,15.57,12.26,,12.26,15.57
7127-75947-0039_1580-141084-0008__T2__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0039,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7127-75947-0039_1580-141084-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7127-75947-0039_1580-141084-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7127-75947-0039_1580-141084-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7127-75947-0039_1580-141084-0008__T2__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0039.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/7127-75947-0039_1580-141084-0008__T2__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0039.wav,16000,108672,-6.622867193616243,-3.09,3.54,-6.622867193616243,-3.09,3.54,,3.54,-3.09
237-134500-0014_260-123288-0005__T2__SCV3FIX__VOICE-260_CONTENT-237-237-134500-0014,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/237-134500-0014_260-123288-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/237-134500-0014_260-123288-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/237-134500-0014_260-123288-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/237-134500-0014_260-123288-0005__T2__SCV3FIX__VOICE-260_CONTENT-237-237-134500-0014.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/237-134500-0014_260-123288-0005__T2__SCV3FIX__VOICE-260_CONTENT-237-237-134500-0014.wav,16000,67968,-2.320748658104485,12.23,14.55,-2.320748658104485,12.23,14.55,,14.55,12.23
8463-287645-0001_61-70968-0056__T1__SCV3FIX__VOICE-8463_CONTENT-61-61-70968-0056,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8463-287645-0001_61-70968-0056.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8463-287645-0001_61-70968-0056.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8463-287645-0001_61-70968-0056.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8463-287645-0001_61-70968-0056__T1__SCV3FIX__VOICE-8463_CONTENT-61-61-70968-0056.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/8463-287645-0001_61-70968-0056__T1__SCV3FIX__VOICE-8463_CONTENT-61-61-70968-0056.wav,16000,56704,1.830941491361179,-23.99,-25.82,1.830941491361179,-23.99,-25.82,,-25.82,-23.99
5105-28241-0008_1284-1180-0004__T1__SCV3FIX__VOICE-5105_CONTENT-1284-1284-1180-0004,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5105-28241-0008_1284-1180-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5105-28241-0008_1284-1180-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5105-28241-0008_1284-1180-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5105-28241-0008_1284-1180-0004__T1__SCV3FIX__VOICE-5105_CONTENT-1284-1284-1180-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/5105-28241-0008_1284-1180-0004__T1__SCV3FIX__VOICE-5105_CONTENT-1284-1284-1180-0004.wav,16000,68480,-0.683161936969745,8.72,9.4,-0.683161936969745,8.72,9.4,,9.4,8.72
2094-142345-0024_6829-68771-0036__T2__SCV3FIX__VOICE-6829_CONTENT-2094-2094-142345-0024,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/2094-142345-0024_6829-68771-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/2094-142345-0024_6829-68771-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/2094-142345-0024_6829-68771-0036.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/2094-142345-0024_6829-68771-0036__T2__SCV3FIX__VOICE-6829_CONTENT-2094-2094-142345-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/2094-142345-0024_6829-68771-0036__T2__SCV3FIX__VOICE-6829_CONTENT-2094-2094-142345-0024.wav,16000,83200,0.7498280398051377,-21.51,-22.26,0.7498280398051377,-21.51,-22.26,,-22.26,-21.51
3570-5696-0009_7729-102255-0016__T1__SCV3FIX__VOICE-3570_CONTENT-7729-7729-102255-0016,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3570-5696-0009_7729-102255-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3570-5696-0009_7729-102255-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3570-5696-0009_7729-102255-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3570-5696-0009_7729-102255-0016__T1__SCV3FIX__VOICE-3570_CONTENT-7729-7729-102255-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/3570-5696-0009_7729-102255-0016__T1__SCV3FIX__VOICE-3570_CONTENT-7729-7729-102255-0016.wav,16000,141696,-1.022337907319265,1.24,2.27,-1.022337907319265,1.24,2.27,,2.27,1.24
121-127105-0019_4446-2275-0029__T2__SCV3FIX__VOICE-4446_CONTENT-121-121-127105-0019,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/121-127105-0019_4446-2275-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/121-127105-0019_4446-2275-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/121-127105-0019_4446-2275-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/121-127105-0019_4446-2275-0029__T2__SCV3FIX__VOICE-4446_CONTENT-121-121-127105-0019.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/121-127105-0019_4446-2275-0029__T2__SCV3FIX__VOICE-4446_CONTENT-121-121-127105-0019.wav,16000,56320,2.11434671344569,-1.21,-3.33,2.11434671344569,-1.21,-3.33,,-3.33,-1.21
7021-79740-0007_4507-16021-0051__T1__SCV3FIX__VOICE-7021_CONTENT-4507-4507-16021-0051,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7021-79740-0007_4507-16021-0051.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7021-79740-0007_4507-16021-0051.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7021-79740-0007_4507-16021-0051.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7021-79740-0007_4507-16021-0051__T1__SCV3FIX__VOICE-7021_CONTENT-4507-4507-16021-0051.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/7021-79740-0007_4507-16021-0051__T1__SCV3FIX__VOICE-7021_CONTENT-4507-4507-16021-0051.wav,16000,98688,-0.7724922317280716,15.81,16.59,-0.7724922317280716,15.81,16.59,,16.59,15.81
8455-210777-0040_1995-1826-0020__T2__SCV3FIX__VOICE-1995_CONTENT-8455-8455-210777-0040,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0040_1995-1826-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0040_1995-1826-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0040_1995-1826-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0040_1995-1826-0020__T2__SCV3FIX__VOICE-1995_CONTENT-8455-8455-210777-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/8455-210777-0040_1995-1826-0020__T2__SCV3FIX__VOICE-1995_CONTENT-8455-8455-210777-0040.wav,16000,97920,-1.813213873302868,1.43,3.25,-1.813213873302868,1.43,3.25,,3.25,1.43
1221-135767-0008_260-123286-0027__T1__SCV3FIX__VOICE-1221_CONTENT-260-260-123286-0027,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1221-135767-0008_260-123286-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1221-135767-0008_260-123286-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1221-135767-0008_260-123286-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1221-135767-0008_260-123286-0027__T1__SCV3FIX__VOICE-1221_CONTENT-260-260-123286-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1221-135767-0008_260-123286-0027__T1__SCV3FIX__VOICE-1221_CONTENT-260-260-123286-0027.wav,16000,49408,-2.1428143980172525,-24.57,-22.43,-2.1428143980172525,-24.57,-22.43,,-22.43,-24.57
672-122797-0040_5683-32866-0024__T2__SCV3FIX__VOICE-5683_CONTENT-672-672-122797-0040,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/672-122797-0040_5683-32866-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/672-122797-0040_5683-32866-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/672-122797-0040_5683-32866-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/672-122797-0040_5683-32866-0024__T2__SCV3FIX__VOICE-5683_CONTENT-672-672-122797-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/672-122797-0040_5683-32866-0024__T2__SCV3FIX__VOICE-5683_CONTENT-672-672-122797-0040.wav,16000,81920,4.582957533365899,-22.52,-27.1,4.582957533365899,-22.52,-27.1,,-27.1,-22.52
3575-170457-0014_4507-16021-0042__T1__SCV3FIX__VOICE-3575_CONTENT-4507-4507-16021-0042,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0014_4507-16021-0042.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0014_4507-16021-0042.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0014_4507-16021-0042.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0014_4507-16021-0042__T1__SCV3FIX__VOICE-3575_CONTENT-4507-4507-16021-0042.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/3575-170457-0014_4507-16021-0042__T1__SCV3FIX__VOICE-3575_CONTENT-4507-4507-16021-0042.wav,16000,106880,0.1016338109283372,-10.82,-10.92,0.1016338109283372,-10.82,-10.92,,-10.92,-10.82
2830-3980-0053_1284-1180-0009__T1__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1180-0009,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/2830-3980-0053_1284-1180-0009__T1__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1180-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/2830-3980-0053_1284-1180-0009__T1__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1180-0009.wav,16000,80128,-1.0043128264654893,4.84,5.84,-1.0043128264654893,4.84,5.84,,5.84,4.84
2830-3980-0011_2300-131720-0027__T1__SCV3FIX__VOICE-2830_CONTENT-2300-2300-131720-0027,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/2830-3980-0011_2300-131720-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/2830-3980-0011_2300-131720-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/2830-3980-0011_2300-131720-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/2830-3980-0011_2300-131720-0027__T1__SCV3FIX__VOICE-2830_CONTENT-2300-2300-131720-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/2830-3980-0011_2300-131720-0027__T1__SCV3FIX__VOICE-2830_CONTENT-2300-2300-131720-0027.wav,16000,88320,-0.8593407169839395,-17.02,-16.16,-0.8593407169839395,-17.02,-16.16,,-16.16,-17.02
260-123288-0018_2830-3979-0003__T1__SCV3FIX__VOICE-260_CONTENT-2830-2830-3979-0003,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/260-123288-0018_2830-3979-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/260-123288-0018_2830-3979-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/260-123288-0018_2830-3979-0003.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/260-123288-0018_2830-3979-0003__T1__SCV3FIX__VOICE-260_CONTENT-2830-2830-3979-0003.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/260-123288-0018_2830-3979-0003__T1__SCV3FIX__VOICE-260_CONTENT-2830-2830-3979-0003.wav,16000,51840,-5.129431994727476,5.05,10.16,-5.129431994727476,5.05,10.16,,10.16,5.05
1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007.wav,16000,68352,0.7715406625726093,8.97,8.2,0.7715406625726093,8.97,8.2,,8.2,8.97
1089-134686-0013_7127-75946-0007__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75946-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0013_7127-75946-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0013_7127-75946-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0013_7127-75946-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0013_7127-75946-0007__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75946-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1089-134686-0013_7127-75946-0007__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75946-0007.wav,16000,76032,3.4673296244889347,8.91,5.44,3.4673296244889347,8.91,5.44,,5.44,8.91
7176-92135-0020_2830-3980-0029__T2__SCV3FIX__VOICE-2830_CONTENT-7176-7176-92135-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/7176-92135-0020_2830-3980-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/7176-92135-0020_2830-3980-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/7176-92135-0020_2830-3980-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/7176-92135-0020_2830-3980-0029__T2__SCV3FIX__VOICE-2830_CONTENT-7176-7176-92135-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/7176-92135-0020_2830-3980-0029__T2__SCV3FIX__VOICE-2830_CONTENT-7176-7176-92135-0020.wav,16000,114560,0.2643253882185949,-0.01,-0.27,0.2643253882185949,-0.01,-0.27,,-0.27,-0.01
61-70968-0040_4970-29093-0004__T2__SCV3FIX__VOICE-4970_CONTENT-61-61-70968-0040,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/61-70968-0040_4970-29093-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/61-70968-0040_4970-29093-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/61-70968-0040_4970-29093-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/61-70968-0040_4970-29093-0004__T2__SCV3FIX__VOICE-4970_CONTENT-61-61-70968-0040.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/61-70968-0040_4970-29093-0004__T2__SCV3FIX__VOICE-4970_CONTENT-61-61-70968-0040.wav,16000,59904,-8.999228717579026,6.65,15.65,-8.999228717579026,6.65,15.65,,15.65,6.65
1580-141084-0018_1995-1826-0022__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1826-0022,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1580-141084-0018_1995-1826-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1580-141084-0018_1995-1826-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1580-141084-0018_1995-1826-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1580-141084-0018_1995-1826-0022__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1826-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1580-141084-0018_1995-1826-0022__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1826-0022.wav,16000,53504,-5.186009208967041,13.75,18.93,-5.186009208967041,13.75,18.93,,18.93,13.75
1580-141084-0034_1089-134691-0016__T2__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141084-0034,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1580-141084-0034_1089-134691-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1580-141084-0034_1089-134691-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1580-141084-0034_1089-134691-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1580-141084-0034_1089-134691-0016__T2__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141084-0034.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/1580-141084-0034_1089-134691-0016__T2__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141084-0034.wav,16000,71808,2.9262294361174863,13.98,11.05,2.9262294361174863,13.98,11.05,,11.05,13.98
8455-210777-0060_908-157963-0009__T2__SCV3FIX__VOICE-908_CONTENT-8455-8455-210777-0060,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0060_908-157963-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0060_908-157963-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0060_908-157963-0009.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0060_908-157963-0009__T2__SCV3FIX__VOICE-908_CONTENT-8455-8455-210777-0060.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/8455-210777-0060_908-157963-0009__T2__SCV3FIX__VOICE-908_CONTENT-8455-8455-210777-0060.wav,16000,64896,-5.079668091070523,-20.6,-15.52,-5.079668091070523,-20.6,-15.52,,-15.52,-20.6
260-123286-0022_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0022,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/260-123286-0022_4507-16021-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/260-123286-0022_4507-16021-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/260-123286-0022_4507-16021-0036.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/260-123286-0022_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/260-123286-0022_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-260-260-123286-0022.wav,16000,51712,2.328301228860265,-22.68,-25.01,2.328301228860265,-22.68,-25.01,,-25.01,-22.68
6829-68769-0006_7176-88083-0005__T1__SCV3FIX__VOICE-6829_CONTENT-7176-7176-88083-0005,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/6829-68769-0006_7176-88083-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/6829-68769-0006_7176-88083-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/6829-68769-0006_7176-88083-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/6829-68769-0006_7176-88083-0005__T1__SCV3FIX__VOICE-6829_CONTENT-7176-7176-88083-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_usef_scv3_quality/full_infer/est_wavs/6829-68769-0006_7176-88083-0005__T1__SCV3FIX__VOICE-6829_CONTENT-7176-7176-88083-0005.wav,16000,75136,0.9339725845412364,-25.47,-26.41,0.9339725845412364,-25.47,-26.41,,-26.41,-25.47
