key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error,sisnr_i,sisnr_est
4446-2273-0028_5142-33396-0025__T2__SCV3FIX__VOICE-5142_CONTENT-4446-4446-2273-0028,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4446-2273-0028_5142-33396-0025.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4446-2273-0028_5142-33396-0025.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4446-2273-0028_5142-33396-0025.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4446-2273-0028_5142-33396-0025__T2__SCV3FIX__VOICE-5142_CONTENT-4446-4446-2273-0028.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4446-2273-0028_5142-33396-0025__T2__SCV3FIX__VOICE-5142_CONTENT-4446-4446-2273-0028.wav,16000,53120,-1.8325171433481848,-13.89,-12.05,-1.8325171433481848,-13.89,-12.05,,-12.05,-13.89
1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134691-0001_1320-122617-0013.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134691-0001_1320-122617-0013.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134691-0001_1320-122617-0013.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013.wav,16000,86528,-3.717215464532126,7.09,10.8,-3.717215464532126,7.09,10.8,,10.8,7.09
4446-2273-0033_5683-32866-0020__T1__SCV3FIX__VOICE-4446_CONTENT-5683-5683-32866-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4446-2273-0033_5683-32866-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4446-2273-0033_5683-32866-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4446-2273-0033_5683-32866-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4446-2273-0033_5683-32866-0020__T1__SCV3FIX__VOICE-4446_CONTENT-5683-5683-32866-0020.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4446-2273-0033_5683-32866-0020__T1__SCV3FIX__VOICE-4446_CONTENT-5683-5683-32866-0020.wav,16000,52736,-3.0407899000440493,-13.17,-10.13,-3.0407899000440493,-13.17,-10.13,,-10.13,-13.17
1320-122612-0007_8463-287645-0013__T2__SCV3FIX__VOICE-8463_CONTENT-1320-1320-122612-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1320-122612-0007_8463-287645-0013.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1320-122612-0007_8463-287645-0013.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1320-122612-0007_8463-287645-0013.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1320-122612-0007_8463-287645-0013__T2__SCV3FIX__VOICE-8463_CONTENT-1320-1320-122612-0007.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/1320-122612-0007_8463-287645-0013__T2__SCV3FIX__VOICE-8463_CONTENT-1320-1320-122612-0007.wav,16000,88576,-1.1871023829559757,-13.02,-11.83,-1.1871023829559757,-13.02,-11.83,,-11.83,-13.02
8455-210777-0010_1995-1826-0024__T1__SCV3FIX__VOICE-8455_CONTENT-1995-1995-1826-0024,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8455-210777-0010_1995-1826-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8455-210777-0010_1995-1826-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8455-210777-0010_1995-1826-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8455-210777-0010_1995-1826-0024__T1__SCV3FIX__VOICE-8455_CONTENT-1995-1995-1826-0024.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/8455-210777-0010_1995-1826-0024__T1__SCV3FIX__VOICE-8455_CONTENT-1995-1995-1826-0024.wav,16000,49536,0.0246403314095775,16.94,16.9,0.0246403314095775,16.94,16.9,,16.9,16.94
5683-32879-0018_260-123288-0022__T2__SCV3FIX__VOICE-260_CONTENT-5683-5683-32879-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5683-32879-0018_260-123288-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5683-32879-0018_260-123288-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5683-32879-0018_260-123288-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5683-32879-0018_260-123288-0022__T2__SCV3FIX__VOICE-260_CONTENT-5683-5683-32879-0018.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/5683-32879-0018_260-123288-0022__T2__SCV3FIX__VOICE-260_CONTENT-5683-5683-32879-0018.wav,16000,59264,-0.8098516737568011,13.07,13.88,-0.8098516737568011,13.07,13.88,,13.88,13.07
908-31957-0024_5683-32865-0017__T1__SCV3FIX__VOICE-908_CONTENT-5683-5683-32865-0017,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/908-31957-0024_5683-32865-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/908-31957-0024_5683-32865-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/908-31957-0024_5683-32865-0017.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/908-31957-0024_5683-32865-0017__T1__SCV3FIX__VOICE-908_CONTENT-5683-5683-32865-0017.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/908-31957-0024_5683-32865-0017__T1__SCV3FIX__VOICE-908_CONTENT-5683-5683-32865-0017.wav,16000,87168,4.829454399402605,15.6,10.77,4.829454399402605,15.6,10.77,,10.77,15.6
2300-131720-0023_5142-33396-0042__T1__SCV3FIX__VOICE-2300_CONTENT-5142-5142-33396-0042,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/2300-131720-0023_5142-33396-0042.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/2300-131720-0023_5142-33396-0042.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/2300-131720-0023_5142-33396-0042.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/2300-131720-0023_5142-33396-0042__T1__SCV3FIX__VOICE-2300_CONTENT-5142-5142-33396-0042.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/2300-131720-0023_5142-33396-0042__T1__SCV3FIX__VOICE-2300_CONTENT-5142-5142-33396-0042.wav,16000,97408,-6.034066185958439,11.88,17.92,-6.034066185958439,11.88,17.92,,17.92,11.88
1580-141084-0021_8555-284447-0007__T1__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284447-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1580-141084-0021_8555-284447-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1580-141084-0021_8555-284447-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1580-141084-0021_8555-284447-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1580-141084-0021_8555-284447-0007__T1__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284447-0007.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/1580-141084-0021_8555-284447-0007__T1__SCV3FIX__VOICE-1580_CONTENT-8555-8555-284447-0007.wav,16000,64128,-4.0054360355763095,13.94,17.92,-4.0054360355763095,13.94,17.92,,17.92,13.94
61-70968-0045_6930-76324-0012__T1__SCV3FIX__VOICE-61_CONTENT-6930-6930-76324-0012,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/61-70968-0045_6930-76324-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/61-70968-0045_6930-76324-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/61-70968-0045_6930-76324-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/61-70968-0045_6930-76324-0012__T1__SCV3FIX__VOICE-61_CONTENT-6930-6930-76324-0012.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/61-70968-0045_6930-76324-0012__T1__SCV3FIX__VOICE-61_CONTENT-6930-6930-76324-0012.wav,16000,55552,-2.161980161056957,5.0,7.16,-2.161980161056957,5.0,7.16,,7.16,5.0
121-127105-0001_260-123440-0019__T1__SCV3FIX__VOICE-121_CONTENT-260-260-123440-0019,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/121-127105-0001_260-123440-0019.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/121-127105-0001_260-123440-0019.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/121-127105-0001_260-123440-0019.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/121-127105-0001_260-123440-0019__T1__SCV3FIX__VOICE-121_CONTENT-260-260-123440-0019.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/121-127105-0001_260-123440-0019__T1__SCV3FIX__VOICE-121_CONTENT-260-260-123440-0019.wav,16000,80384,1.9724635314331276,9.58,7.6,1.9724635314331276,9.58,7.6,,7.6,9.58
4446-2273-0016_8230-279154-0000__T1__SCV3FIX__VOICE-4446_CONTENT-8230-8230-279154-0000,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4446-2273-0016_8230-279154-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4446-2273-0016_8230-279154-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4446-2273-0016_8230-279154-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4446-2273-0016_8230-279154-0000__T1__SCV3FIX__VOICE-4446_CONTENT-8230-8230-279154-0000.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4446-2273-0016_8230-279154-0000__T1__SCV3FIX__VOICE-4446_CONTENT-8230-8230-279154-0000.wav,16000,140800,-7.646040419539121,-22.82,-15.17,-7.646040419539121,-22.82,-15.17,,-15.17,-22.82
8230-279154-0007_8555-292519-0007__T1__SCV3FIX__VOICE-8230_CONTENT-8555-8555-292519-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8230-279154-0007_8555-292519-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8230-279154-0007_8555-292519-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8230-279154-0007_8555-292519-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8230-279154-0007_8555-292519-0007__T1__SCV3FIX__VOICE-8230_CONTENT-8555-8555-292519-0007.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/8230-279154-0007_8555-292519-0007__T1__SCV3FIX__VOICE-8230_CONTENT-8555-8555-292519-0007.wav,16000,134400,0.2580058905285651,14.32,14.07,0.2580058905285651,14.32,14.07,,14.07,14.32
908-157963-0017_7729-102255-0041__T2__SCV3FIX__VOICE-7729_CONTENT-908-908-157963-0017,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/908-157963-0017_7729-102255-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/908-157963-0017_7729-102255-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/908-157963-0017_7729-102255-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/908-157963-0017_7729-102255-0041__T2__SCV3FIX__VOICE-7729_CONTENT-908-908-157963-0017.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/908-157963-0017_7729-102255-0041__T2__SCV3FIX__VOICE-7729_CONTENT-908-908-157963-0017.wav,16000,79104,-5.520691396069708,-14.79,-9.27,-5.520691396069708,-14.79,-9.27,,-9.27,-14.79
5142-33396-0044_8455-210777-0070__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0070,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5142-33396-0044_8455-210777-0070.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5142-33396-0044_8455-210777-0070.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5142-33396-0044_8455-210777-0070.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5142-33396-0044_8455-210777-0070__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0070.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/5142-33396-0044_8455-210777-0070__T1__SCV3FIX__VOICE-5142_CONTENT-8455-8455-210777-0070.wav,16000,77568,1.084001220210434,-27.94,-29.03,1.084001220210434,-27.94,-29.03,,-29.03,-27.94
3729-6852-0013_237-134500-0002__T1__SCV3FIX__VOICE-3729_CONTENT-237-237-134500-0002,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3729-6852-0013_237-134500-0002.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3729-6852-0013_237-134500-0002.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3729-6852-0013_237-134500-0002.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3729-6852-0013_237-134500-0002__T1__SCV3FIX__VOICE-3729_CONTENT-237-237-134500-0002.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/3729-6852-0013_237-134500-0002__T1__SCV3FIX__VOICE-3729_CONTENT-237-237-134500-0002.wav,16000,52736,-4.048419292826795,-8.57,-4.53,-4.048419292826795,-8.57,-4.53,,-4.53,-8.57
4970-29095-0036_1089-134686-0001__T2__SCV3FIX__VOICE-1089_CONTENT-4970-4970-29095-0036,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4970-29095-0036_1089-134686-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4970-29095-0036_1089-134686-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4970-29095-0036_1089-134686-0001.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4970-29095-0036_1089-134686-0001__T2__SCV3FIX__VOICE-1089_CONTENT-4970-4970-29095-0036.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4970-29095-0036_1089-134686-0001__T2__SCV3FIX__VOICE-1089_CONTENT-4970-4970-29095-0036.wav,16000,52352,0.2072182443288578,11.97,11.76,0.2072182443288578,11.97,11.76,,11.76,11.97
5142-36377-0004_1580-141083-0004__T2__SCV3FIX__VOICE-1580_CONTENT-5142-5142-36377-0004,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/5142-36377-0004_1580-141083-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/5142-36377-0004_1580-141083-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/5142-36377-0004_1580-141083-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/5142-36377-0004_1580-141083-0004__T2__SCV3FIX__VOICE-1580_CONTENT-5142-5142-36377-0004.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/5142-36377-0004_1580-141083-0004__T2__SCV3FIX__VOICE-1580_CONTENT-5142-5142-36377-0004.wav,16000,72192,-1.1027388471353292,-17.87,-16.77,-1.1027388471353292,-17.87,-16.77,,-16.77,-17.87
4446-2273-0001_1580-141083-0029__T2__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0001,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4446-2273-0001_1580-141083-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4446-2273-0001_1580-141083-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4446-2273-0001_1580-141083-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4446-2273-0001_1580-141083-0029__T2__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0001.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4446-2273-0001_1580-141083-0029__T2__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0001.wav,16000,74496,-4.860006562367451,1.36,6.22,-4.860006562367451,1.36,6.22,,6.22,1.36
4992-41806-0013_4970-29095-0027__T2__SCV3FIX__VOICE-4970_CONTENT-4992-4992-41806-0013,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/4992-41806-0013_4970-29095-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/4992-41806-0013_4970-29095-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/4992-41806-0013_4970-29095-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/4992-41806-0013_4970-29095-0027__T2__SCV3FIX__VOICE-4970_CONTENT-4992-4992-41806-0013.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/4992-41806-0013_4970-29095-0027__T2__SCV3FIX__VOICE-4970_CONTENT-4992-4992-41806-0013.wav,16000,96256,-2.548640141140014,12.25,14.8,-2.548640141140014,12.25,14.8,,14.8,12.25
8463-294825-0004_4446-2271-0016__T1__SCV3FIX__VOICE-8463_CONTENT-4446-4446-2271-0016,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8463-294825-0004_4446-2271-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8463-294825-0004_4446-2271-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8463-294825-0004_4446-2271-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8463-294825-0004_4446-2271-0016__T1__SCV3FIX__VOICE-8463_CONTENT-4446-4446-2271-0016.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/8463-294825-0004_4446-2271-0016__T1__SCV3FIX__VOICE-8463_CONTENT-4446-4446-2271-0016.wav,16000,58880,1.455203274914593,-3.07,-4.53,1.455203274914593,-3.07,-4.53,,-4.53,-3.07
8555-284447-0000_1284-1180-0012__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0012,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8555-284447-0000_1284-1180-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8555-284447-0000_1284-1180-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8555-284447-0000_1284-1180-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8555-284447-0000_1284-1180-0012__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0012.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/8555-284447-0000_1284-1180-0012__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0012.wav,16000,78080,-0.7085891968899365,-6.33,-5.63,-0.7085891968899365,-6.33,-5.63,,-5.63,-6.33
672-122797-0029_6829-68769-0026__T2__SCV3FIX__VOICE-6829_CONTENT-672-672-122797-0029,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/672-122797-0029_6829-68769-0026.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/672-122797-0029_6829-68769-0026.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/672-122797-0029_6829-68769-0026.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/672-122797-0029_6829-68769-0026__T2__SCV3FIX__VOICE-6829_CONTENT-672-672-122797-0029.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/672-122797-0029_6829-68769-0026__T2__SCV3FIX__VOICE-6829_CONTENT-672-672-122797-0029.wav,16000,48768,-4.121919981692387,-24.46,-20.34,-4.121919981692387,-24.46,-20.34,,-20.34,-24.46
8230-279154-0018_1284-1181-0008__T2__SCV3FIX__VOICE-1284_CONTENT-8230-8230-279154-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/8230-279154-0018_1284-1181-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/8230-279154-0018_1284-1181-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/8230-279154-0018_1284-1181-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/8230-279154-0018_1284-1181-0008__T2__SCV3FIX__VOICE-1284_CONTENT-8230-8230-279154-0018.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/8230-279154-0018_1284-1181-0008__T2__SCV3FIX__VOICE-1284_CONTENT-8230-8230-279154-0018.wav,16000,97280,4.095648116392096,-27.32,-31.42,4.095648116392096,-27.32,-31.42,,-31.42,-27.32
1580-141084-0018_5142-33396-0068__T2__SCV3FIX__VOICE-5142_CONTENT-1580-1580-141084-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1580-141084-0018_5142-33396-0068.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1580-141084-0018_5142-33396-0068.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1580-141084-0018_5142-33396-0068.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1580-141084-0018_5142-33396-0068__T2__SCV3FIX__VOICE-5142_CONTENT-1580-1580-141084-0018.wav,diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/bsrnn_tfmap_scv3_quality/full_infer/est_wavs/1580-141084-0018_5142-33396-0068__T2__SCV3FIX__VOICE-5142_CONTENT-1580-1580-141084-0018.wav,16000,53504,6.976610022607513,-17.82,-24.8,6.976610022607513,-17.82,-24.8,,-24.8,-17.82
