key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
1580-141084-0023_2830-3979-0012__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0023_2830-3979-0012__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0023_2830-3979-0012__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0023_2830-3979-0012__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0023_2830-3979-0012__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,16000,138880,-4.875990452569569,15.27233987983697,20.148330332406537,-4.875990452569569,15.27233987983697,20.148330332406537,
1580-141084-0023_2830-3979-0012__T2__2830-2830-3979-0012__HSIMV3__1188-1188-133604-0029__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0023_2830-3979-0012__T2__2830-2830-3979-0012__HSIMV3__1188-1188-133604-0029__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0023_2830-3979-0012__T2__2830-2830-3979-0012__HSIMV3__1188-1188-133604-0029__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0023_2830-3979-0012__T2__2830-2830-3979-0012__HSIMV3__1188-1188-133604-0029__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0023_2830-3979-0012__T2__2830-2830-3979-0012__HSIMV3__1188-1188-133604-0029__SIRm5.wav,16000,57984,-5.222968737468046,14.656954643504996,19.87992338097304,-5.222968737468046,14.656954643504996,19.87992338097304,
1580-141084-0023_672-122797-0061__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0023_672-122797-0061__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0023_672-122797-0061__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0023_672-122797-0061__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0023_672-122797-0061__T1__1580-1580-141084-0023__HSIMV3__237-237-126133-0007__SIRm5.wav,16000,138880,-4.875990452569569,15.272756597480356,20.148747050049927,-4.875990452569569,15.272756597480356,20.148747050049927,
1580-141084-0023_672-122797-0061__T2__672-672-122797-0061__HSIMV3__1320-1320-122617-0012__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0023_672-122797-0061__T2__672-672-122797-0061__HSIMV3__1320-1320-122617-0012__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0023_672-122797-0061__T2__672-672-122797-0061__HSIMV3__1320-1320-122617-0012__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0023_672-122797-0061__T2__672-672-122797-0061__HSIMV3__1320-1320-122617-0012__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0023_672-122797-0061__T2__672-672-122797-0061__HSIMV3__1320-1320-122617-0012__SIRm5.wav,16000,121344,-4.93392061381361,-33.459702845508474,-28.525782231694865,-4.93392061381361,-33.459702845508474,-28.525782231694865,
1580-141084-0024_2094-142345-0025__T1__1580-1580-141084-0024__HSIMV3__237-237-134500-0041__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0024_2094-142345-0025__T1__1580-1580-141084-0024__HSIMV3__237-237-134500-0041__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0024_2094-142345-0025__T1__1580-1580-141084-0024__HSIMV3__237-237-134500-0041__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0024_2094-142345-0025__T1__1580-1580-141084-0024__HSIMV3__237-237-134500-0041__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0024_2094-142345-0025__T1__1580-1580-141084-0024__HSIMV3__237-237-134500-0041__SIRm5.wav,16000,142720,-5.021220850087587,16.428816380622358,21.450037230709945,-5.021220850087587,16.428816380622358,21.450037230709945,
1580-141084-0024_2094-142345-0025__T2__2094-2094-142345-0025__HSIMV3__3729-3729-6852-0043__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0024_2094-142345-0025__T2__2094-2094-142345-0025__HSIMV3__3729-3729-6852-0043__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0024_2094-142345-0025__T2__2094-2094-142345-0025__HSIMV3__3729-3729-6852-0043__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0024_2094-142345-0025__T2__2094-2094-142345-0025__HSIMV3__3729-3729-6852-0043__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0024_2094-142345-0025__T2__2094-2094-142345-0025__HSIMV3__3729-3729-6852-0043__SIRm5.wav,16000,57472,-5.62828595030801,13.236310348532848,18.86459629884086,-5.62828595030801,13.236310348532848,18.86459629884086,
1580-141084-0027_5639-40744-0005__T1__1580-1580-141084-0027__HSIMV3__237-237-126133-0004__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0027_5639-40744-0005__T1__1580-1580-141084-0027__HSIMV3__237-237-126133-0004__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0027_5639-40744-0005__T1__1580-1580-141084-0027__HSIMV3__237-237-126133-0004__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0027_5639-40744-0005__T1__1580-1580-141084-0027__HSIMV3__237-237-126133-0004__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0027_5639-40744-0005__T1__1580-1580-141084-0027__HSIMV3__237-237-126133-0004__SIRm5.wav,16000,52608,-5.0448151545345485,12.283004651249954,17.3278198057845,-5.0448151545345485,12.283004651249954,17.3278198057845,
1580-141084-0027_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV3__1089-1089-134686-0034__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0027_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV3__1089-1089-134686-0034__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0027_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV3__1089-1089-134686-0034__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0027_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV3__1089-1089-134686-0034__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0034.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0027_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV3__1089-1089-134686-0034__SIRm5.wav,16000,90240,-5.096303444356813,14.931277789266431,20.027581233623245,-5.096303444356813,14.931277789266431,20.027581233623245,
1580-141084-0029_2094-142345-0044__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_2094-142345-0044__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_2094-142345-0044__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_2094-142345-0044__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_2094-142345-0044__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,16000,129152,-5.00221671660055,16.187083269436663,21.189299986037213,-5.00221671660055,16.187083269436663,21.189299986037213,
1580-141084-0029_2094-142345-0044__T2__2094-2094-142345-0044__HSIMV3__3729-3729-6852-0027__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_2094-142345-0044__T2__2094-2094-142345-0044__HSIMV3__3729-3729-6852-0027__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_2094-142345-0044__T2__2094-2094-142345-0044__HSIMV3__3729-3729-6852-0027__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_2094-142345-0044__T2__2094-2094-142345-0044__HSIMV3__3729-3729-6852-0027__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_2094-142345-0044__T2__2094-2094-142345-0044__HSIMV3__3729-3729-6852-0027__SIRm5.wav,16000,48000,-4.951867498832091,15.618708994794623,20.570576493626717,-4.951867498832091,15.618708994794623,20.570576493626717,
1580-141084-0029_5683-32879-0023__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_5683-32879-0023__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_5683-32879-0023__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_5683-32879-0023__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_5683-32879-0023__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,16000,129152,-5.00221671660055,16.188201266646967,21.19041798324752,-5.00221671660055,16.188201266646967,21.19041798324752,
1580-141084-0029_5683-32879-0023__T2__5683-5683-32879-0023__HSIMV3__1221-1221-135766-0014__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_5683-32879-0023__T2__5683-5683-32879-0023__HSIMV3__1221-1221-135766-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_5683-32879-0023__T2__5683-5683-32879-0023__HSIMV3__1221-1221-135766-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_5683-32879-0023__T2__5683-5683-32879-0023__HSIMV3__1221-1221-135766-0014__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5683/32879/5683-32879-0011.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_5683-32879-0023__T2__5683-5683-32879-0023__HSIMV3__1221-1221-135766-0014__SIRm5.wav,16000,75904,-5.019825587625467,15.188949998668328,20.2087755862938,-5.019825587625467,15.188949998668328,20.2087755862938,
1580-141084-0029_61-70968-0039__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_61-70968-0039__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_61-70968-0039__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_61-70968-0039__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_61-70968-0039__T1__1580-1580-141084-0029__HSIMV3__237-237-126133-0007__SIRm5.wav,16000,129152,-5.00221671660055,16.18724257147384,21.18945928807439,-5.00221671660055,16.18724257147384,21.18945928807439,
1580-141084-0029_61-70968-0039__T2__61-61-70968-0039__HSIMV3__7176-7176-88083-0016__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0029_61-70968-0039__T2__61-61-70968-0039__HSIMV3__7176-7176-88083-0016__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0029_61-70968-0039__T2__61-61-70968-0039__HSIMV3__7176-7176-88083-0016__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0029_61-70968-0039__T2__61-61-70968-0039__HSIMV3__7176-7176-88083-0016__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0029_61-70968-0039__T2__61-61-70968-0039__HSIMV3__7176-7176-88083-0016__SIRm5.wav,16000,60800,-5.136204312866967,9.967479960193112,15.10368427306008,-5.136204312866967,9.967479960193112,15.10368427306008,
1580-141084-0031_61-70970-0023__T1__1580-1580-141084-0031__HSIMV3__237-237-126133-0017__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0031_61-70970-0023__T1__1580-1580-141084-0031__HSIMV3__237-237-126133-0017__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0031_61-70970-0023__T1__1580-1580-141084-0031__HSIMV3__237-237-126133-0017__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0031_61-70970-0023__T1__1580-1580-141084-0031__HSIMV3__237-237-126133-0017__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0031_61-70970-0023__T1__1580-1580-141084-0031__HSIMV3__237-237-126133-0017__SIRm5.wav,16000,99328,-4.841011873687067,13.593671149978324,18.43468302366539,-4.841011873687067,13.593671149978324,18.43468302366539,
1580-141084-0031_61-70970-0023__T2__61-61-70970-0023__HSIMV3__8230-8230-279154-0008__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0031_61-70970-0023__T2__61-61-70970-0023__HSIMV3__8230-8230-279154-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0031_61-70970-0023__T2__61-61-70970-0023__HSIMV3__8230-8230-279154-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0031_61-70970-0023__T2__61-61-70970-0023__HSIMV3__8230-8230-279154-0008__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0031_61-70970-0023__T2__61-61-70970-0023__HSIMV3__8230-8230-279154-0008__SIRm5.wav,16000,57856,-4.929850820432792,1.2905307531943424,6.220381573627135,-4.929850820432792,1.2905307531943424,6.220381573627135,
1580-141084-0032_260-123440-0016__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0032_260-123440-0016__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0032_260-123440-0016__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0032_260-123440-0016__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0032_260-123440-0016__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,16000,79872,-4.937507564018526,14.319490781373467,19.25699834539199,-4.937507564018526,14.319490781373467,19.25699834539199,
1580-141084-0032_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0032_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0032_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0032_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0032_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm5.wav,16000,77056,-5.1703414655554925,15.515011555113512,20.685353020669005,-5.1703414655554925,15.515011555113512,20.685353020669005,
1580-141084-0032_8455-210777-0014__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0032_8455-210777-0014__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0032_8455-210777-0014__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0032_8455-210777-0014__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0032_8455-210777-0014__T1__1580-1580-141084-0032__HSIMV3__237-237-126133-0022__SIRm5.wav,16000,79872,-4.937507564018526,14.318700959478438,19.25620852349697,-4.937507564018526,14.318700959478438,19.25620852349697,
1580-141084-0032_8455-210777-0014__T2__8455-8455-210777-0014__HSIMV3__1320-1320-122617-0008__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0032_8455-210777-0014__T2__8455-8455-210777-0014__HSIMV3__1320-1320-122617-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0032_8455-210777-0014__T2__8455-8455-210777-0014__HSIMV3__1320-1320-122617-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0032_8455-210777-0014__T2__8455-8455-210777-0014__HSIMV3__1320-1320-122617-0008__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8455/210777/8455-210777-0059.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0032_8455-210777-0014__T2__8455-8455-210777-0014__HSIMV3__1320-1320-122617-0008__SIRm5.wav,16000,65920,-5.165193609852458,13.713855966894917,18.879049576747374,-5.165193609852458,13.713855966894917,18.879049576747374,
1580-141084-0033_7127-75946-0013__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0033_7127-75946-0013__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0033_7127-75946-0013__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0033_7127-75946-0013__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0033_7127-75946-0013__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,16000,108544,-4.985538656245399,12.008993157000669,16.99453181324607,-4.985538656245399,12.008993157000669,16.99453181324607,
1580-141084-0033_7127-75946-0013__T2__7127-7127-75946-0013__HSIMV3__8455-8455-210777-0000__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0033_7127-75946-0013__T2__7127-7127-75946-0013__HSIMV3__8455-8455-210777-0000__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0033_7127-75946-0013__T2__7127-7127-75946-0013__HSIMV3__8455-8455-210777-0000__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0033_7127-75946-0013__T2__7127-7127-75946-0013__HSIMV3__8455-8455-210777-0000__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7127/75946/7127-75946-0008.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0033_7127-75946-0013__T2__7127-7127-75946-0013__HSIMV3__8455-8455-210777-0000__SIRm5.wav,16000,137216,-5.144072831944536,12.859804941417892,18.003877773362426,-5.144072831944536,12.859804941417892,18.003877773362426,
1580-141084-0033_8463-294828-0028__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1580-141084-0033_8463-294828-0028__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1580-141084-0033_8463-294828-0028__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s2/1580-141084-0033_8463-294828-0028__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_hsimv3_sirm5db/full_infer/est_wavs/1580-141084-0033_8463-294828-0028__T1__1580-1580-141084-0033__HSIMV3__237-237-126133-0014__SIRm5.wav,16000,108544,-4.985538656245399,12.001326068151489,16.986864724396888,-4.985538656245399,12.001326068151489,16.986864724396888,
